Di-glucosamine.Pyrophosphate.Water.Water.NIL.C14:0_(OH) ketene.C12:0 ketene.Water.C14:0_(OH) ketene.NIL,"{'Sugar': 'Di-glucosamine', ""C4' Headgroup"": 'Pyrophosphate', 'C1 Headgroup': 'Water', ""C3' FA"": 'Water', ""C3' Sec FA"": 'NIL', ""C2' ketene"": 'C14:0_(OH) ketene', ""C2' Sec FA"": 'C12:0 ketene', 'C3 FA': 'Water', 'C2 ketene': 'C14:0_(OH) ketene', 'C2 Sec FA': 'NIL'}",1133.629,1133.62664227,2.08 ppm,Di-glucosamine,Pyrophosphate,Water,Water,NIL,C14:0_(OH) ketene,C12:0 ketene,Water,C14:0_(OH) ketene,NIL,0,0.635,20,63.5
Di-glucosamine.Phosphate.Phosphate.Water.NIL.C14:0_(OH) ketene.C12:0 ketene.Water.C14:0_(OH) ketene.NIL,"{'Sugar': 'Di-glucosamine', ""C4' Headgroup"": 'Phosphate', 'C1 Headgroup': 'Phosphate', ""C3' FA"": 'Water', ""C3' Sec FA"": 'NIL', ""C2' ketene"": 'C14:0_(OH) ketene', ""C2' Sec FA"": 'C12:0 ketene', 'C3 FA': 'Water', 'C2 ketene': 'C14:0_(OH) ketene', 'C2 Sec FA': 'NIL'}",1133.629,1133.62664232,2.08 ppm,Di-glucosamine,Phosphate,Phosphate,Water,NIL,C14:0_(OH) ketene,C12:0 ketene,Water,C14:0_(OH) ketene,NIL,0,0.584,18,58.4
Di-glucosamine.Phosphate.Phosphate.Water.NIL.C14:0_(OH) ketene.NIL.Water.C14:0_(OH) ketene.C12:0 ketene,"{'Sugar': 'Di-glucosamine', ""C4' Headgroup"": 'Phosphate', 'C1 Headgroup': 'Phosphate', ""C3' FA"": 'Water', ""C3' Sec FA"": 'NIL', ""C2' ketene"": 'C14:0_(OH) ketene', ""C2' Sec FA"": 'NIL', 'C3 FA': 'Water', 'C2 ketene': 'C14:0_(OH) ketene', 'C2 Sec FA': 'C12:0 ketene'}",1133.629,1133.62664232,2.08 ppm,Di-glucosamine,Phosphate,Phosphate,Water,NIL,C14:0_(OH) ketene,NIL,Water,C14:0_(OH) ketene,C12:0 ketene,0,0.474,13,47.4
Di-glucosamine.Pyrophosphate.Water.Water.NIL.C14:0_(OH) ketene.NIL.Water.C14:0_(OH) ketene.C12:0 ketene,"{'Sugar': 'Di-glucosamine', ""C4' Headgroup"": 'Pyrophosphate', 'C1 Headgroup': 'Water', ""C3' FA"": 'Water', ""C3' Sec FA"": 'NIL', ""C2' ketene"": 'C14:0_(OH) ketene', ""C2' Sec FA"": 'NIL', 'C3 FA': 'Water', 'C2 ketene': 'C14:0_(OH) ketene', 'C2 Sec FA': 'C12:0 ketene'}",1133.629,1133.62664227,2.08 ppm,Di-glucosamine,Pyrophosphate,Water,Water,NIL,C14:0_(OH) ketene,NIL,Water,C14:0_(OH) ketene,C12:0 ketene,0,0.439,11,43.9
