Ion,Hit,Hit Name,Diff.,Mode
994.6259,994.62319781,02A2.Phosphate.C14:0_(OH) acid.C12:0 ketene.C14:0_(OH) ketene.NIL.Water,2.717,ppm
994.6259,994.62319781,02A2.Phosphate.C14:0_(OH) acid.C14:0 ketene.C12:0_(OH) ketene.NIL.Water,2.717,ppm
994.6259,994.62319781,02A2.Phosphate.C14:0_(OH) acid.NIL.C12:0_(OH) ketene.C14:0 ketene.Water,2.717,ppm
994.6259,994.62319781,02A2.Phosphate.C14:0_(OH) acid.NIL.C14:0_(OH) ketene.C12:0 ketene.Water,2.717,ppm
994.6259,994.62319781,02A2.Phosphate.Water.NIL.C12:0_(OH) ketene.C14:0 ketene.C14:0_(OH) acid,2.717,ppm
994.6259,994.62319781,02A2.Phosphate.Water.NIL.C14:0_(OH) ketene.C12:0 ketene.C14:0_(OH) acid,2.717,ppm
994.6259,994.62319781,02A2.Phosphate.Water.NIL.C14:0_(OH) ketene.C14:0 ketene.C12:0_(OH) acid,2.717,ppm
994.6259,994.62319781,02A2.Phosphate.Water.NIL.C16:0_(OH) ketene.C10:0 ketene.C14:0_(OH) acid,2.717,ppm
994.6259,994.62319781,02A2.Phosphate.Water.NIL.C16:0_(OH) ketene.C12:0 ketene.C12:0_(OH) acid,2.717,ppm
976.6409,976.61263412,02A2.Phosphate.NIL.NIL.C12:0_(OH) ketene.C16:0 ketene.C12:0_(OH) acid,28.942,ppm
976.6409,976.6126341199999,02A2.Phosphate.C12:0_(OH) acid.NIL.C12:0_(OH) ketene.C16:0 ketene.NIL,28.942,ppm
976.6409,976.6126341199999,02A2.Phosphate.C14:0_(OH) acid.NIL.C10:0_(OH) ketene.C16:0 ketene.NIL,28.942,ppm
976.6409,976.6126341199999,02A2.Phosphate.NIL.NIL.C10:0_(OH) ketene.C16:0 ketene.C14:0_(OH) acid,28.942,ppm
976.6409,976.61263381,02A2.Phosphate.C12:0_(OH) acid.C12:0 ketene.C16:1 ketene.NIL.Water,28.942,ppm
976.6409,976.61263381,02A2.Phosphate.Water.NIL.C10:0_(OH) ketene.C16:0 ketene.C14:1 acid,28.942,ppm
976.6409,976.6126338099999,02A2.Phosphate.C12:1 acid.NIL.C12:0_(OH) ketene.C16:0 ketene.Water,28.942,ppm
976.6409,976.6126338099999,02A2.Phosphate.C14:1 acid.NIL.C10:0_(OH) ketene.C16:0 ketene.Water,28.942,ppm
976.6409,976.6126338099999,02A2.Phosphate.Water.NIL.C12:0_(OH) ketene.C16:0 ketene.C12:1 acid,28.942,ppm
976.6409,976.61263312,02A2.Phosphate.C12:0_(OH) acid.C12:0 ketene.C16:0_(OH) ketene.NIL.NIL,28.943,ppm
976.6409,976.61263312,02A2.Phosphate.C14:0_(OH) acid.NIL.C16:0_(OH) ketene.C10:0 ketene.NIL,28.943,ppm
976.6409,976.61263312,02A2.Phosphate.NIL.NIL.C16:0_(OH) ketene.C10:0 ketene.C14:0_(OH) acid,28.943,ppm
976.6409,976.61263312,02A2.Phosphate.NIL.NIL.C16:0_(OH) ketene.C12:0 ketene.C12:0_(OH) acid,28.943,ppm
976.6409,976.6126331199999,02A2.Phosphate.C12:0_(OH) acid.C14:0 ketene.C14:0_(OH) ketene.NIL.NIL,28.943,ppm
976.6409,976.6126331199999,02A2.Phosphate.C12:0_(OH) acid.C14:0 ketene.NIL.NIL.C14:1 acid,28.943,ppm
976.6409,976.6126331199999,02A2.Phosphate.C12:0_(OH) acid.NIL.C14:0_(OH) ketene.C14:0 ketene.NIL,28.943,ppm
976.6409,976.6126331199999,02A2.Phosphate.C12:0_(OH) acid.NIL.C16:0_(OH) ketene.C12:0 ketene.NIL,28.943,ppm
976.6409,976.6126331199999,02A2.Phosphate.C14:0_(OH) acid.C12:0 ketene.C14:0_(OH) ketene.NIL.NIL,28.943,ppm
976.6409,976.6126331199999,02A2.Phosphate.C14:0_(OH) acid.C12:0 ketene.NIL.NIL.C14:1 acid,28.943,ppm
976.6409,976.6126331199999,02A2.Phosphate.C14:0_(OH) acid.C14:0 ketene.C12:0_(OH) ketene.NIL.NIL,28.943,ppm
976.6409,976.6126331199999,02A2.Phosphate.C14:0_(OH) acid.C14:0 ketene.NIL.NIL.C12:1 acid,28.943,ppm
976.6409,976.6126331199999,02A2.Phosphate.C14:0_(OH) acid.NIL.C12:0_(OH) ketene.C14:0 ketene.NIL,28.943,ppm
976.6409,976.6126331199999,02A2.Phosphate.C14:0_(OH) acid.NIL.C14:0_(OH) ketene.C12:0 ketene.NIL,28.943,ppm
976.6409,976.6126331199999,02A2.Phosphate.NIL.NIL.C12:0_(OH) ketene.C14:0 ketene.C14:0_(OH) acid,28.943,ppm
976.6409,976.6126331199999,02A2.Phosphate.NIL.NIL.C14:0_(OH) ketene.C12:0 ketene.C14:0_(OH) acid,28.943,ppm
976.6409,976.6126331199999,02A2.Phosphate.NIL.NIL.C14:0_(OH) ketene.C14:0 ketene.C12:0_(OH) acid,28.943,ppm
976.6409,976.61263281,02A2.Phosphate.C12:0_(OH) acid.C14:0 ketene.C14:1 ketene.NIL.Water,28.943,ppm
976.6409,976.61263281,02A2.Phosphate.C14:0_(OH) acid.C12:0 ketene.C14:1 ketene.NIL.Water,28.943,ppm
976.6409,976.61263281,02A2.Phosphate.C14:0_(OH) acid.C14:0 ketene.C12:1 ketene.NIL.Water,28.943,ppm
976.6409,976.61263281,02A2.Phosphate.C14:1 acid.NIL.C16:0_(OH) ketene.C10:0 ketene.Water,28.943,ppm
976.6409,976.6126328099999,02A2.Phosphate.C12:1 acid.NIL.C14:0_(OH) ketene.C14:0 ketene.Water,28.943,ppm
976.6409,976.6126328099999,02A2.Phosphate.C12:1 acid.NIL.C16:0_(OH) ketene.C12:0 ketene.Water,28.943,ppm
976.6409,976.6126328099999,02A2.Phosphate.C14:1 acid.NIL.C12:0_(OH) ketene.C14:0 ketene.Water,28.943,ppm
976.6409,976.6126328099999,02A2.Phosphate.C14:1 acid.NIL.C14:0_(OH) ketene.C12:0 ketene.Water,28.943,ppm
976.6409,976.6126328099999,02A2.Phosphate.Water.NIL.C12:0_(OH) ketene.C14:0 ketene.C14:1 acid,28.943,ppm
976.6409,976.6126328099999,02A2.Phosphate.Water.NIL.C14:0_(OH) ketene.C12:0 ketene.C14:1 acid,28.943,ppm
976.6409,976.6126328099999,02A2.Phosphate.Water.NIL.C14:0_(OH) ketene.C14:0 ketene.C12:1 acid,28.943,ppm
976.6409,976.6126328099999,02A2.Phosphate.Water.NIL.C16:0_(OH) ketene.C10:0 ketene.C14:1 acid,28.943,ppm
976.6409,976.6126328099999,02A2.Phosphate.Water.NIL.C16:0_(OH) ketene.C12:0 ketene.C12:1 acid,28.943,ppm
810.4552,810.4768675,02A2.Phosphate.Water.NIL.C16:0_(OH) ketene.C13:0 ketene.Water,26.734,ppm
810.4552,810.4768685,02A2.Phosphate.Water.NIL.C14:0_(OH) ketene.C15:0 ketene.Water,26.735,ppm
794.4618,794.44556881,02A2.Phosphate.C12:0_(OH) acid.NIL.C16:1 ketene.NIL.Water,20.43,ppm
794.4618,794.44556881,02A2.Phosphate.Water.NIL.C16:1 ketene.NIL.C12:0_(OH) acid,20.43,ppm
794.4618,794.4455685,02A2.Phosphate.Water.NIL.C12:0_(OH) ketene.C16:1 ketene.Water,20.431,ppm
794.4618,794.4455681200001,02A2.Phosphate.NIL.NIL.C16:0_(OH) ketene.NIL.C12:0_(OH) acid,20.431,ppm
794.4618,794.44556812,02A2.Phosphate.C12:0_(OH) acid.NIL.C16:0_(OH) ketene.NIL.NIL,20.431,ppm
794.4618,794.44556812,02A2.Phosphate.C14:0_(OH) acid.C14:0_(OH) ketene.NIL.NIL.NIL,20.431,ppm
794.4618,794.44556812,02A2.Phosphate.C14:0_(OH) acid.NIL.C14:0_(OH) ketene.NIL.NIL,20.431,ppm
794.4618,794.44556812,02A2.Phosphate.C14:0_(OH) acid.NIL.NIL.NIL.C14:1 acid,20.431,ppm
794.4618,794.44556812,02A2.Phosphate.C14:1 acid.NIL.NIL.NIL.C14:0_(OH) acid,20.431,ppm
794.4618,794.44556812,02A2.Phosphate.NIL.NIL.C14:0_(OH) ketene.NIL.C14:0_(OH) acid,20.431,ppm
794.4618,794.4455678100001,02A2.Phosphate.C14:0_(OH) acid.NIL.C14:1 ketene.NIL.Water,20.432,ppm
794.4618,794.4455678100001,02A2.Phosphate.NIL.NIL.C16:0_(OH) ketene.C12:0_(OH) ketene.Water,20.432,ppm
794.4618,794.4455678100001,02A2.Phosphate.Water.NIL.C12:0_(OH) ketene.C16:0_(OH) ketene.NIL,20.432,ppm
794.4618,794.4455678100001,02A2.Phosphate.Water.NIL.C14:1 ketene.NIL.C14:0_(OH) acid,20.432,ppm
794.4618,794.44556781,02A2.Phosphate.C12:1 acid.NIL.C16:0_(OH) ketene.NIL.Water,20.432,ppm
794.4618,794.44556781,02A2.Phosphate.C14:1 acid.NIL.C14:0_(OH) ketene.NIL.Water,20.432,ppm
794.4618,794.44556781,02A2.Phosphate.NIL.NIL.C12:0_(OH) ketene.C16:0_(OH) ketene.Water,20.432,ppm
794.4618,794.44556781,02A2.Phosphate.NIL.NIL.C14:0_(OH) ketene.C14:0_(OH) ketene.Water,20.432,ppm
794.4618,794.44556781,02A2.Phosphate.Water.NIL.C14:0_(OH) ketene.C14:0_(OH) ketene.NIL,20.432,ppm
794.4618,794.44556781,02A2.Phosphate.Water.NIL.C14:0_(OH) ketene.NIL.C14:1 acid,20.432,ppm
794.4618,794.44556781,02A2.Phosphate.Water.NIL.C16:0_(OH) ketene.C12:0_(OH) ketene.NIL,20.432,ppm
794.4618,794.44556781,02A2.Phosphate.Water.NIL.C16:0_(OH) ketene.NIL.C12:1 acid,20.432,ppm
794.4618,794.4455675,02A2.Phosphate.Water.NIL.C14:0_(OH) ketene.C14:1 ketene.Water,20.432,ppm
794.4618,794.4455675,02A2.Phosphate.Water.NIL.C16:0_(OH) ketene.C12:1 ketene.Water,20.432,ppm
750.4137,750.41935281,02A2.Phosphate.NIL.NIL.C12:0_(OH) ketene.C14:0 ketene.Water,7.533,ppm
750.4137,750.41935281,02A2.Phosphate.NIL.NIL.C14:0_(OH) ketene.C12:0 ketene.Water,7.533,ppm
750.4137,750.41935281,02A2.Phosphate.Water.NIL.C12:0_(OH) ketene.C14:0 ketene.NIL,7.533,ppm
750.4137,750.41935281,02A2.Phosphate.Water.NIL.C14:0_(OH) ketene.C12:0 ketene.NIL,7.533,ppm
750.4137,750.41935281,02A2.Phosphate.Water.NIL.C16:0_(OH) ketene.C10:0 ketene.NIL,7.533,ppm
750.4137,750.4193528100001,02A2.Phosphate.NIL.NIL.C16:0_(OH) ketene.C10:0 ketene.Water,7.533,ppm
750.4137,750.41935312,02A2.Phosphate.C12:0_(OH) acid.C14:0 ketene.NIL.NIL.NIL,7.533,ppm
750.4137,750.41935312,02A2.Phosphate.C14:0_(OH) acid.C12:0 ketene.NIL.NIL.NIL,7.533,ppm
750.4137,750.41935381,02A2.Phosphate.NIL.NIL.C10:0_(OH) ketene.C16:0 ketene.Water,7.534,ppm
750.4137,750.4193538100001,02A2.Phosphate.Water.NIL.C10:0_(OH) ketene.C16:0 ketene.NIL,7.534,ppm
648.3893,648.39590157,02A2.Water.Water.NIL.C10:0_(OH) ketene.C12:0_(OH) ketene.Water,10.181,ppm
648.3893,648.39590157,02A2.Water.Water.NIL.C12:0_(OH) ketene.C10:0_(OH) ketene.Water,10.181,ppm
648.3893,648.39590188,02A2.Water.C12:0_(OH) acid.NIL.C10:0_(OH) ketene.NIL.Water,10.182,ppm
648.3893,648.39590188,02A2.Water.Water.NIL.C10:0_(OH) ketene.NIL.C12:0_(OH) acid,10.182,ppm
550.2394,550.24172281,02A2.Phosphate.NIL.NIL.C14:1 ketene.NIL.Water,4.221,ppm
550.2394,550.24172281,02A2.Phosphate.Water.NIL.C14:1 ketene.NIL.NIL,4.221,ppm
550.2394,550.24172312,02A2.Phosphate.C14:1 acid.NIL.NIL.NIL.NIL,4.222,ppm
550.2394,550.24172312,02A2.Phosphate.NIL.NIL.C14:0_(OH) ketene.NIL.NIL,4.222,ppm
550.2394,550.24172312,02A2.Phosphate.NIL.NIL.NIL.NIL.C14:1 acid,4.222,ppm
